source,target
"protected byte[] getBoundary(String contentType) {
ParameterParser parameterparserVar1 = parameterparserLiteral2;
parameterparserVar1.setLowerCaseNames(true);
Map mapVar3 = mapLiteral4;
String stringVar5 = stringLiteral6;
if (stringVar5 == null) {
return null;
}
byte[] byteArrayVar7;
try {
byteArrayVar7 = stringVar5.getBytes(""ISO-8859-1"");
} catch (UnsupportedEncodingException e) {
byteArrayVar7 = stringVar5.getBytes();
}
return byteArrayVar7;
}",0
"private String getFileName(String pContentDisposition) {
String stringVar1 = stringLiteral2;
if (pContentDisposition != null) {
String stringVar3 = stringLiteral4;
if (stringVar3.startsWith(FORM_DATA) || stringVar3.startsWith(ATTACHMENT)) {
ParameterParser parameterparserVar5 = parameterparserLiteral6;
parameterparserVar5.setLowerCaseNames(true);
Map mapVar7 = mapLiteral8;
if (mapVar7.containsKey(""filename"")) {
stringVar1 = (String) mapVar7.get(""filename"");
if (stringVar1 != null) {
stringVar1 = stringVar1.trim();
} else {
stringVar1 = """";
}
}
}
}
return stringVar1;
}",0
private boolean booleanVar1;,0
"private String getFieldName(String pContentDisposition) {
String stringVar1 = stringLiteral2;
if (pContentDisposition != null && pContentDisposition.toLowerCase().startsWith(FORM_DATA)) {
ParameterParser parameterparserVar3 = parameterparserLiteral4;
parameterparserVar3.setLowerCaseNames(true);
Map mapVar5 = mapLiteral6;
stringVar1 = (String) mapVar5.get(""name"");
if (stringVar1 != null) {
stringVar1 = stringVar1.trim();
}
}
return stringVar1;
}",0
"public static final boolean isMultipartContent(RequestContext ctx) {
String stringVar1 = stringLiteral2;
if (stringVar1 == null) {
return false;
}
if (stringVar1.toLowerCase().startsWith(MULTIPART)) {
return true;
}
return false;
}",0
"protected byte[] getBoundary(String contentType) {
ParameterParser parameterparserVar1 = parameterparserLiteral2;
parameterparserVar1.setLowerCaseNames(true);
Map mapVar3 = mapLiteral4;
String stringVar5 = stringLiteral6;
if (stringVar5 == null) {
return null;
}
byte[] byteArrayVar7;
try {
byteArrayVar7 = stringVar5.getBytes(""ISO-8859-1"");
} catch (UnsupportedEncodingException e) {
byteArrayVar7 = stringVar5.getBytes();
}
return byteArrayVar7;
}",0
protected static final byte[] byteArrayVar1 = byteArrayLiteral2;,0
protected static final byte[] byteArrayVar1 = byteArrayLiteral2;,0
"public MultipartStream() {
this(null, null, null);
}",0
"public Map parse(final char[] chars, int offset, int length, char separator) {
if (chars == null) {
return new HashMap();
}
HashMap hashmapVar1 = hashmapLiteral2;
this.chars = chars;
this.pos = offset;
this.len = length;
String stringVar3 = stringLiteral4;
String stringVar5 = stringLiteral4;
while (hasChar()) {
stringVar3 = parseToken(new char[] { '=', separator });
stringVar5 = null;
if (hasChar() && (chars[pos] == '=')) {
pos++;
stringVar5 = parseQuotedToken(new char[] { separator });
}
if (hasChar() && (chars[pos] == separator)) {
pos++;
}
if ((stringVar3 != null) && (stringVar3.length() > 0)) {
if (this.lowerCaseNames) {
stringVar3 = stringVar3.toLowerCase();
}
hashmapVar1.put(stringVar3, stringVar5);
}
}
return hashmapVar1;
}",0
"public byte[] get() {
if (isInMemory()) {
if (cachedContent == null) {
cachedContent = dfos.getData();
}
return cachedContent;
}
byte[] byteArrayVar1 = byteArrayLiteral2;
FileInputStream fileinputstreamVar3 = fileinputstreamLiteral4;
try {
fileinputstreamVar3 = new FileInputStream(dfos.getFile());
fileinputstreamVar3.read(byteArrayVar1);
} catch (IOException e) {
byteArrayVar1 = null;
} finally {
if (fileinputstreamVar3 != null) {
try {
fileinputstreamVar3.close();
} catch (IOException e) {
}
}
}
return byteArrayVar1;
}",0
"public String getString() {
byte[] byteArrayVar1 = byteArrayLiteral2;
String stringVar3 = stringLiteral4;
if (stringVar3 == null) {
stringVar3 = DEFAULT_CHARSET;
}
try {
return new String(byteArrayVar1, stringVar3);
} catch (UnsupportedEncodingException e) {
return new String(byteArrayVar1);
}
}",0
"public byte[] get() {
if (isInMemory()) {
if (cachedContent == null) {
cachedContent = dfos.getData();
}
return cachedContent;
}
byte[] byteArrayVar1 = byteArrayLiteral2;
FileInputStream fileinputstreamVar3 = fileinputstreamLiteral4;
try {
fileinputstreamVar3 = new FileInputStream(dfos.getFile());
fileinputstreamVar3.read(byteArrayVar1);
} catch (IOException e) {
byteArrayVar1 = null;
} finally {
if (fileinputstreamVar3 != null) {
try {
fileinputstreamVar3.close();
} catch (IOException e) {
}
}
}
return byteArrayVar1;
}",0
"protected void finalize() {
File fileVar1 = fileLiteral2;
if (fileVar1 != null && fileVar1.exists()) {
fileVar1.delete();
}
}",0
"public static final boolean isMultipartContent(HttpServletRequest request) {
if (!""post"".equals(request.getMethod().toLowerCase())) {
return false;
}
String stringVar1 = stringLiteral2;
if (stringVar1 == null) {
return false;
}
if (stringVar1.toLowerCase().startsWith(MULTIPART)) {
return true;
}
return false;
}",0
"public synchronized void addHeader(String name, String value) {
String stringVar1 = stringLiteral2;
List listVar3 = listLiteral4;
if (null == listVar3) {
listVar3 = new ArrayList();
headerNameToValueListMap.put(stringVar1, listVar3);
headerNameList.add(stringVar1);
}
listVar3.add(value);
}",0
"public Iterator getHeaders(String name) {
String stringVar1 = stringLiteral2;
List listVar3 = listLiteral4;
if (null == listVar3) {
return Collections.EMPTY_LIST.iterator();
}
return listVar3.iterator();
}",0
"public String getHeader(String name) {
String stringVar1 = stringLiteral2;
List listVar3 = listLiteral4;
if (null == listVar3) {
return null;
}
return (String) listVar3.get(0);
}",0
"public static String asString(InputStream pStream) throws IOException {
ByteArrayOutputStream bytearrayoutputstreamVar1 = bytearrayoutputstreamLiteral2;
copy(pStream, bytearrayoutputstreamVar1, true);
return bytearrayoutputstreamVar1.toString();
}",0
"public void setFileItemFactory(FileItemFactory factory) {
this.fileItemFactory = (DefaultFileItemFactory) factory;
}",0
"protected final String getHeader(Map headers, String name) {
return (String) headers.get(name.toLowerCase());
}",0
"private String getFileName(String pContentDisposition) {
String stringVar1 = stringLiteral2;
if (pContentDisposition != null) {
String stringVar3 = stringLiteral4;
if (stringVar3.startsWith(FORM_DATA) || stringVar3.startsWith(ATTACHMENT)) {
ParameterParser parameterparserVar5 = parameterparserLiteral6;
parameterparserVar5.setLowerCaseNames(true);
Map mapVar7 = mapLiteral8;
if (mapVar7.containsKey(""filename"")) {
stringVar1 = (String) mapVar7.get(""filename"");
if (stringVar1 != null) {
stringVar1 = stringVar1.trim();
} else {
stringVar1 = """";
}
}
}
}
return stringVar1;
}",0
"public List parseRequest(RequestContext ctx) throws FileUploadException {
try {
FileItemIterator fileitemiteratorVar1 = fileitemiteratorLiteral2;
List listVar3 = listLiteral4;
FileItemFactory fileitemfactoryVar5 = fileitemfactoryLiteral6;
if (fileitemfactoryVar5 == null) {
throw new NullPointerException(""No FileItemFactory has been set."");
}
while (fileitemiteratorVar1.hasNext()) {
FileItemStream fileitemstreamVar7 = fileitemstreamLiteral8;
FileItem fileitemVar9 = fileitemLiteral10;
try {
Streams.copy(fileitemstreamVar7.openStream(), fileitemVar9.getOutputStream(), true);
} catch (FileUploadIOException e) {
throw (FileUploadException) e.getCause();
} catch (IOException e) {
throw new IOFileUploadException(""Processing of "" + MULTIPART_FORM_DATA + "" request failed. "" + e.getMessage(), e);
}
if (fileitemVar9 instanceof FileItemHeadersSupport) {
final FileItemHeaders fileitemheadersVar11 = fileitemheadersLiteral12;
((FileItemHeadersSupport) fileitemVar9).setHeaders(fileitemheadersVar11);
}
listVar3.add(fileitemVar9);
}
return listVar3;
} catch (FileUploadIOException e) {
throw (FileUploadException) e.getCause();
} catch (IOException e) {
throw new FileUploadException(e.getMessage(), e);
}
}",0
"private String getFieldName(String pContentDisposition) {
String stringVar1 = stringLiteral2;
if (pContentDisposition != null && pContentDisposition.toLowerCase().startsWith(FORM_DATA)) {
ParameterParser parameterparserVar3 = parameterparserLiteral4;
parameterparserVar3.setLowerCaseNames(true);
Map mapVar5 = mapLiteral6;
stringVar1 = (String) mapVar5.get(""name"");
if (stringVar1 != null) {
stringVar1 = stringVar1.trim();
}
}
return stringVar1;
}",0
"protected byte[] getBoundary(String contentType) {
ParameterParser parameterparserVar1 = parameterparserLiteral2;
parameterparserVar1.setLowerCaseNames(true);
Map mapVar3 = mapLiteral4;
String stringVar5 = stringLiteral6;
if (stringVar5 == null) {
return null;
}
byte[] byteArrayVar7;
try {
byteArrayVar7 = stringVar5.getBytes(""ISO-8859-1"");
} catch (UnsupportedEncodingException e) {
byteArrayVar7 = stringVar5.getBytes();
}
return byteArrayVar7;
}",0
"public static final boolean isMultipartContent(RequestContext ctx) {
String stringVar1 = stringLiteral2;
if (stringVar1 == null) {
return false;
}
if (stringVar1.toLowerCase().startsWith(MULTIPART)) {
return true;
}
return false;
}",0
protected static final byte[] byteArrayVar1 = byteArrayLiteral2;,0
protected static final byte[] byteArrayVar1 = byteArrayLiteral2;,0
"public MultipartStream() {
this(null, null, null);
}",0
"public String readHeaders() throws MalformedStreamException {
int intVar1 = intLiteral2;
byte byteVar3;
ByteArrayOutputStream bytearrayoutputstreamVar4 = bytearrayoutputstreamLiteral5;
int intVar6 = intLiteral2;
while (intVar1 < HEADER_SEPARATOR.length) {
try {
byteVar3 = readByte();
} catch (IOException e) {
throw new MalformedStreamException(""Stream ended unexpectedly"");
}
if (++intVar6 > HEADER_PART_SIZE_MAX) {
throw new MalformedStreamException(""Header section has more than "" + HEADER_PART_SIZE_MAX + "" bytes (maybe it is not properly terminated)"");
}
if (byteVar3 == HEADER_SEPARATOR[intVar1]) {
intVar1++;
} else {
intVar1 = 0;
}
bytearrayoutputstreamVar4.write(byteVar3);
}
String stringVar7 = stringLiteral8;
if (headerEncoding != null) {
try {
stringVar7 = bytearrayoutputstreamVar4.toString(headerEncoding);
} catch (UnsupportedEncodingException e) {
stringVar7 = bytearrayoutputstreamVar4.toString();
}
} else {
stringVar7 = bytearrayoutputstreamVar4.toString();
}
return stringVar7;
}",0
"public Map parse(final char[] chars, int offset, int length, char separator) {
if (chars == null) {
return new HashMap();
}
HashMap hashmapVar1 = hashmapLiteral2;
this.chars = chars;
this.pos = offset;
this.len = length;
String stringVar3 = stringLiteral4;
String stringVar5 = stringLiteral4;
while (hasChar()) {
stringVar3 = parseToken(new char[] { '=', separator });
stringVar5 = null;
if (hasChar() && (chars[pos] == '=')) {
pos++;
stringVar5 = parseQuotedToken(new char[] { separator });
}
if (hasChar() && (chars[pos] == separator)) {
pos++;
}
if ((stringVar3 != null) && (stringVar3.length() > 0)) {
if (this.lowerCaseNames) {
stringVar3 = stringVar3.toLowerCase();
}
hashmapVar1.put(stringVar3, stringVar5);
}
}
return hashmapVar1;
}",0
"public byte[] get() {
if (isInMemory()) {
if (cachedContent == null) {
cachedContent = dfos.getData();
}
return cachedContent;
}
byte[] byteArrayVar1 = byteArrayLiteral2;
FileInputStream fileinputstreamVar3 = fileinputstreamLiteral4;
try {
fileinputstreamVar3 = new FileInputStream(dfos.getFile());
fileinputstreamVar3.read(byteArrayVar1);
} catch (IOException e) {
byteArrayVar1 = null;
} finally {
if (fileinputstreamVar3 != null) {
try {
fileinputstreamVar3.close();
} catch (IOException e) {
}
}
}
return byteArrayVar1;
}",0
"public byte[] get() {
if (isInMemory()) {
if (cachedContent == null) {
cachedContent = dfos.getData();
}
return cachedContent;
}
byte[] byteArrayVar1 = byteArrayLiteral2;
FileInputStream fileinputstreamVar3 = fileinputstreamLiteral4;
try {
fileinputstreamVar3 = new FileInputStream(dfos.getFile());
fileinputstreamVar3.read(byteArrayVar1);
} catch (IOException e) {
byteArrayVar1 = null;
} finally {
if (fileinputstreamVar3 != null) {
try {
fileinputstreamVar3.close();
} catch (IOException e) {
}
}
}
return byteArrayVar1;
}",0
"public String getString() {
byte[] byteArrayVar1 = byteArrayLiteral2;
String stringVar3 = stringLiteral4;
if (stringVar3 == null) {
stringVar3 = DEFAULT_CHARSET;
}
try {
return new String(byteArrayVar1, stringVar3);
} catch (UnsupportedEncodingException e) {
return new String(byteArrayVar1);
}
}",0
"protected void finalize() {
File fileVar1 = fileLiteral2;
if (fileVar1 != null && fileVar1.exists()) {
fileVar1.delete();
}
}",0
"public static final boolean isMultipartContent(HttpServletRequest request) {
if (!""post"".equals(request.getMethod().toLowerCase())) {
return false;
}
String stringVar1 = stringLiteral2;
if (stringVar1 == null) {
return false;
}
if (stringVar1.toLowerCase().startsWith(MULTIPART)) {
return true;
}
return false;
}",0
"public String getHeader(String name) {
String stringVar1 = stringLiteral2;
List listVar3 = listLiteral4;
if (null == listVar3) {
return null;
}
return (String) listVar3.get(0);
}",0
"public void setFileItemFactory(FileItemFactory factory) {
this.fileItemFactory = (DefaultFileItemFactory) factory;
}",0
"private void parseHeaderLine(Map headers, String header) {
final int intVar1 = intLiteral2;
if (intVar1 == -1) {
return;
}
String stringVar3 = stringLiteral4;
String stringVar5 = stringLiteral6;
if (getHeader(headers, stringVar3) != null) {
headers.put(stringVar3, getHeader(headers, stringVar3) + ',' + stringVar5);
} else {
headers.put(stringVar3, stringVar5);
}
}",0
"protected String getFieldName(Map headers) {
String stringVar1 = stringLiteral2;
String stringVar3 = stringLiteral4;
if (stringVar3 != null && stringVar3.toLowerCase().startsWith(FORM_DATA)) {
ParameterParser parameterparserVar5 = parameterparserLiteral6;
parameterparserVar5.setLowerCaseNames(true);
Map mapVar7 = mapLiteral8;
stringVar1 = (String) mapVar7.get(""name"");
if (stringVar1 != null) {
stringVar1 = stringVar1.trim();
}
}
return stringVar1;
}",0
"protected Map parseHeaders(String headerPart) {
final int intVar1 = intLiteral2;
Map mapVar3 = mapLiteral4;
int intVar5 = intLiteral6;
for (; ; ) {
int intVar7 = intLiteral8;
if (intVar5 == intVar7) {
break;
}
String stringVar9 = stringLiteral10;
intVar5 = intVar7 + 2;
while (intVar5 < intVar1) {
int intVar11 = intLiteral12;
while (intVar11 < intVar1) {
char charVar13 = charLiteral14;
if (charVar13 != ' ' && charVar13 != '\t') {
break;
}
++intVar11;
}
if (intVar11 == intVar5) {
break;
}
intVar7 = parseEndOfLine(headerPart, intVar11);
stringVar9 += "" "" + headerPart.substring(intVar11, intVar7);
intVar5 = intVar7 + 2;
}
parseHeaderLine(mapVar3, stringVar9);
}
return mapVar3;
}",0
private boolean booleanVar1;,0
"private boolean findNextItem() throws IOException {
if (eof) {
return false;
}
if (currentItem != null) {
currentItem.close();
currentItem = null;
}
for (; ; ) {
boolean booleanVar1;
if (skipPreamble) {
booleanVar1 = multi.skipPreamble();
} else {
booleanVar1 = multi.readBoundary();
}
if (!booleanVar1) {
if (currentFieldName == null) {
eof = true;
return false;
}
multi.setBoundary(boundary);
currentFieldName = null;
continue;
}
Map mapVar2 = mapLiteral3;
if (currentFieldName == null) {
String stringVar4 = stringLiteral5;
if (stringVar4 != null) {
String stringVar6 = stringLiteral7;
if (stringVar6 != null && stringVar6.toLowerCase().startsWith(MULTIPART_MIXED)) {
currentFieldName = stringVar4;
byte[] byteArrayVar8 = byteArrayLiteral9;
multi.setBoundary(byteArrayVar8);
skipPreamble = true;
continue;
}
String stringVar10 = stringLiteral11;
currentItem = new FileItemStreamImpl(stringVar10, stringVar4, getHeader(mapVar2, CONTENT_TYPE), stringVar10 == null);
notifier.noteItem();
itemValid = true;
return true;
}
} else {
String stringVar10 = stringLiteral11;
if (stringVar10 != null) {
currentItem = new FileItemStreamImpl(stringVar10, currentFieldName, getHeader(mapVar2, CONTENT_TYPE), false);
notifier.noteItem();
itemValid = true;
return true;
}
}
multi.discardBodyData();
}
}",0
"public static final boolean isMultipartContent(RequestContext ctx) {
String stringVar1 = stringLiteral2;
if (stringVar1 == null) {
return false;
}
if (stringVar1.toLowerCase().startsWith(MULTIPART)) {
return true;
}
return false;
}",0
"protected byte[] getBoundary(String contentType) {
ParameterParser parameterparserVar1 = parameterparserLiteral2;
parameterparserVar1.setLowerCaseNames(true);
Map mapVar3 = mapLiteral4;
String stringVar5 = stringLiteral6;
if (stringVar5 == null) {
return null;
}
byte[] byteArrayVar7;
try {
byteArrayVar7 = stringVar5.getBytes(""ISO-8859-1"");
} catch (UnsupportedEncodingException e) {
byteArrayVar7 = stringVar5.getBytes();
}
return byteArrayVar7;
}",0
"public MultipartStream() {
this(null, null, null);
}",0
protected static final byte[] byteArrayVar1 = byteArrayLiteral2;,0
protected static final byte[] byteArrayVar1 = byteArrayLiteral2;,0
"public Map parse(final char[] chars, int offset, int length, char separator) {
if (chars == null) {
return new HashMap();
}
HashMap hashmapVar1 = hashmapLiteral2;
this.chars = chars;
this.pos = offset;
this.len = length;
String stringVar3 = stringLiteral4;
String stringVar5 = stringLiteral4;
while (hasChar()) {
stringVar3 = parseToken(new char[] { '=', separator });
stringVar5 = null;
if (hasChar() && (chars[pos] == '=')) {
pos++;
stringVar5 = parseQuotedToken(new char[] { separator });
}
if (hasChar() && (chars[pos] == separator)) {
pos++;
}
if ((stringVar3 != null) && (stringVar3.length() > 0)) {
if (this.lowerCaseNames) {
stringVar3 = stringVar3.toLowerCase();
}
hashmapVar1.put(stringVar3, stringVar5);
}
}
return hashmapVar1;
}",0
